@relation 'after changing values-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0-weka.filters.supervised.instance.Resample-B0.0-S1-Z4.0-weka.filters.unsupervised.attribute.Remove-R4,8-10,12-13,17-18,20'

@attribute Product_Category {'Traditional Wear',Outerwear,Athleisure,Bottoms,Tops}
@attribute Brand {'Forever 21',Wrangler,Uniqlo,Reebok,Gucci,'Louis Vuitton','Calvin Klein',Zara,Diesel,Versace,Levi’s,Balenciaga,Puma,'Under Armour',Adidas,'Ralph Lauren',GAP,Nike,'Tommy Hilfiger',H&M}
@attribute Product_Name {Tops,Hoodie,Trousers,Skirt,T-Shirt,Leggings,Shorts,'Polo Shirt',Palazzo,Dress,Jeans,Saree,'Casual Shirt',Sweatshirt,'Formal Shirt',Jacket,Jumpsuit,Kurta,'Track Pants',Blazer}
@attribute Size {S,M,XXL,XL,L}
@attribute Color {White,Purple,Orange,Pink,Green,Blue,Black,Red,Yellow}
@attribute Season {Winter,All-Season,Summer}
@attribute Cost_Price {Medium,Low,High}
@attribute Total_Sales {Medium,High,'Very High',Low}
@attribute Stock_Availability {Medium,High,Low}
@attribute Customer_Age {Elder,Senior,Adult,Teen}
@attribute Return_Rate {High,Low,Medium}
@attribute Sales_Category {'High Sales','Low Sales','Medium Sales'}

@data
Outerwear,'Forever 21',Saree,XXL,Red,Summer,Medium,High,Medium,Teen,High,'Medium Sales'
Outerwear,'Calvin Klein','Casual Shirt',M,White,Winter,Medium,High,High,Teen,Medium,'Medium Sales'
Outerwear,Balenciaga,Saree,XXL,Black,Winter,Medium,High,Medium,Elder,Medium,'Medium Sales'
Tops,Zara,T-Shirt,XL,Orange,Winter,Medium,Medium,Medium,Senior,Medium,'Medium Sales'
'Traditional Wear',Gucci,Trousers,S,Orange,Summer,Medium,Medium,High,Senior,High,'Medium Sales'
Athleisure,Puma,T-Shirt,L,Black,Winter,High,Medium,Low,Senior,High,'Medium Sales'
Outerwear,H&M,Palazzo,L,White,All-Season,Medium,Low,Medium,Adult,Low,'Medium Sales'
'Traditional Wear',Adidas,Leggings,M,Purple,Summer,Low,High,Low,Adult,Medium,'Medium Sales'
Bottoms,Uniqlo,'Track Pants',XL,Orange,Winter,Medium,Low,High,Senior,Medium,'Medium Sales'
'Traditional Wear',Reebok,T-Shirt,XL,Green,All-Season,High,High,Low,Elder,Medium,'Medium Sales'
Bottoms,Balenciaga,Dress,L,Blue,Summer,Medium,Medium,Low,Senior,High,'Medium Sales'
'Traditional Wear',H&M,T-Shirt,XL,Blue,Winter,Medium,Medium,Medium,Adult,High,'Medium Sales'
Tops,Levi’s,'Track Pants',M,Green,Summer,Medium,High,Medium,Adult,High,'Medium Sales'
Bottoms,Uniqlo,'Track Pants',M,Purple,Winter,Medium,Medium,High,Teen,High,'Medium Sales'
Athleisure,GAP,Saree,XL,Blue,Summer,Medium,Medium,Medium,Senior,Low,'Medium Sales'
Tops,Balenciaga,'Track Pants',XXL,Green,Winter,Medium,High,Low,Elder,Low,'Medium Sales'
Bottoms,Diesel,Jacket,XXL,White,Summer,Low,Medium,Medium,Elder,Medium,'Medium Sales'
Bottoms,Versace,Trousers,L,Blue,All-Season,Medium,High,Low,Elder,Low,'Medium Sales'
Bottoms,'Under Armour',Skirt,XXL,Blue,Winter,High,High,High,Elder,Low,'Medium Sales'
Tops,Versace,Trousers,M,Red,Summer,Medium,Medium,High,Adult,Medium,'Medium Sales'
Outerwear,Reebok,Leggings,L,Black,Winter,Medium,Medium,High,Senior,High,'Medium Sales'
Bottoms,Reebok,'Casual Shirt',M,Pink,All-Season,Low,Medium,High,Teen,Medium,'Medium Sales'
Outerwear,Nike,Palazzo,L,Purple,Summer,Medium,Medium,Medium,Senior,High,'Medium Sales'
'Traditional Wear','Louis Vuitton',Skirt,S,Yellow,Winter,Medium,Medium,Low,Senior,Medium,'Medium Sales'
Tops,GAP,Tops,S,White,All-Season,Medium,High,High,Elder,High,'Medium Sales'
Outerwear,Nike,Trousers,XL,Pink,Winter,Medium,High,Medium,Adult,Medium,'Medium Sales'
Bottoms,GAP,Saree,M,Red,Summer,Low,Medium,Low,Adult,Medium,'Medium Sales'
Tops,Versace,Blazer,XXL,Black,Winter,Medium,Medium,High,Elder,High,'Medium Sales'
Tops,Nike,Jumpsuit,M,Yellow,All-Season,Medium,Medium,Low,Adult,Medium,'Medium Sales'
Bottoms,H&M,Kurta,M,Red,Summer,Medium,Medium,Low,Adult,High,'Medium Sales'
Athleisure,'Under Armour',Jumpsuit,S,Orange,Winter,Medium,High,Low,Senior,Low,'Medium Sales'
Bottoms,H&M,Jumpsuit,M,Yellow,Summer,Medium,High,Medium,Adult,High,'Medium Sales'
'Traditional Wear',Balenciaga,'Formal Shirt',M,White,All-Season,Medium,High,Low,Senior,Medium,'Medium Sales'
Athleisure,H&M,Dress,L,Blue,Winter,Medium,High,Medium,Teen,Low,'Medium Sales'
'Traditional Wear',Balenciaga,Jacket,XL,Green,Summer,Medium,Medium,Medium,Elder,Low,'Medium Sales'
Bottoms,'Tommy Hilfiger','Polo Shirt',S,Orange,All-Season,Medium,Medium,High,Teen,Medium,'Medium Sales'
'Traditional Wear',Adidas,Trousers,L,Red,Winter,Medium,High,Medium,Senior,Medium,'Medium Sales'
Bottoms,Versace,'Casual Shirt',XL,Purple,Winter,Medium,High,High,Elder,High,'Medium Sales'
Tops,H&M,Trousers,S,Yellow,Winter,Medium,Medium,Medium,Senior,Medium,'Medium Sales'
Bottoms,'Forever 21',Kurta,M,White,All-Season,Medium,High,High,Teen,High,'Medium Sales'
Tops,H&M,Palazzo,XL,Black,Summer,Medium,Medium,Low,Adult,Medium,'Medium Sales'
Tops,GAP,Dress,L,Purple,All-Season,Medium,High,Low,Senior,Low,'Medium Sales'
Bottoms,Diesel,Jumpsuit,M,Yellow,Summer,Medium,Medium,Medium,Elder,Medium,'Medium Sales'
Outerwear,Gucci,'Track Pants',S,Blue,Winter,High,Medium,Medium,Elder,Low,'Medium Sales'
'Traditional Wear',Wrangler,Jacket,L,Green,Winter,Medium,Medium,Low,Teen,Low,'Medium Sales'
Outerwear,Zara,Sweatshirt,S,Red,Summer,Medium,Medium,High,Senior,Low,'Medium Sales'
Bottoms,H&M,Hoodie,L,White,Winter,Medium,Medium,High,Senior,Low,'Medium Sales'
Tops,Levi’s,'Track Pants',XL,Green,Summer,Medium,High,High,Adult,High,'Medium Sales'
Bottoms,Gucci,'Track Pants',XXL,Red,All-Season,High,High,High,Senior,Medium,'Medium Sales'
Outerwear,'Tommy Hilfiger',Tops,XXL,Red,Summer,Medium,Medium,Medium,Adult,Medium,'Medium Sales'
'Traditional Wear','Ralph Lauren',Tops,XXL,White,Winter,Medium,Medium,Low,Teen,Medium,'Medium Sales'
Bottoms,GAP,Dress,M,Pink,Winter,Medium,Medium,Low,Adult,Low,'Medium Sales'
Bottoms,H&M,Blazer,M,Green,Summer,Medium,High,High,Senior,Low,'Medium Sales'
Bottoms,Zara,Dress,XL,Pink,Winter,Medium,Medium,High,Adult,High,'Medium Sales'
Outerwear,Diesel,Shorts,L,Green,Summer,Medium,High,Medium,Senior,High,'Medium Sales'
'Traditional Wear','Tommy Hilfiger','Casual Shirt',S,Green,All-Season,Medium,Medium,High,Adult,Medium,'Medium Sales'
Tops,Balenciaga,Leggings,XL,Red,All-Season,Medium,Medium,Medium,Senior,High,'Medium Sales'
Athleisure,Nike,Dress,L,White,Winter,Medium,Medium,Medium,Elder,High,'Medium Sales'
Bottoms,'Ralph Lauren',Tops,XXL,Purple,Summer,Medium,Medium,Low,Senior,Medium,'Medium Sales'
Outerwear,'Forever 21',Jeans,L,Blue,Summer,Medium,Medium,Medium,Teen,Medium,'Medium Sales'
'Traditional Wear','Forever 21',Dress,XL,Red,All-Season,Medium,Medium,High,Adult,Low,'Medium Sales'
'Traditional Wear',Balenciaga,Blazer,XL,Green,Summer,Medium,Medium,High,Adult,Medium,'Medium Sales'
Athleisure,Puma,Trousers,M,Orange,Winter,Medium,'Very High',High,Adult,Medium,'Medium Sales'
Athleisure,Gucci,Jumpsuit,L,Orange,Summer,Medium,High,Low,Senior,High,'Medium Sales'
Bottoms,Uniqlo,Jumpsuit,XXL,Green,Winter,Medium,High,Medium,Teen,Medium,'Medium Sales'
Tops,Levi’s,Blazer,S,Red,All-Season,Medium,Medium,High,Adult,Low,'Medium Sales'
Athleisure,'Louis Vuitton',Hoodie,XXL,Red,Winter,Medium,High,Medium,Teen,Low,'Medium Sales'
Outerwear,Reebok,Tops,L,Yellow,Winter,Medium,Medium,High,Elder,Medium,'Medium Sales'
Bottoms,Uniqlo,'Formal Shirt',S,Purple,Summer,Medium,High,Low,Senior,Low,'Medium Sales'
'Traditional Wear',Levi’s,Trousers,L,Pink,Winter,Medium,Medium,High,Teen,Low,'Medium Sales'
Outerwear,'Calvin Klein',Jacket,M,Black,Winter,Medium,High,Low,Senior,Medium,'Medium Sales'
'Traditional Wear',Gucci,Hoodie,S,Blue,Winter,Medium,Low,Medium,Adult,Low,'Medium Sales'
'Traditional Wear',GAP,Trousers,S,Orange,Summer,Medium,Medium,High,Senior,High,'Medium Sales'
Bottoms,Wrangler,Jacket,XL,Green,Summer,Medium,High,Medium,Elder,Low,'Medium Sales'
Bottoms,Adidas,Jeans,XL,Purple,Summer,Medium,Medium,Low,Elder,Medium,'Medium Sales'
Tops,Versace,Shorts,M,Pink,Summer,High,Low,Medium,Senior,Medium,'Medium Sales'
Athleisure,Uniqlo,Leggings,L,Orange,All-Season,Medium,High,High,Senior,Low,'Medium Sales'
Tops,Wrangler,Shorts,S,Blue,Winter,Medium,Medium,Low,Senior,Medium,'Medium Sales'
Athleisure,'Louis Vuitton',Jacket,L,Green,Winter,Medium,High,Medium,Senior,High,'Medium Sales'
Outerwear,H&M,Palazzo,L,Purple,Winter,Medium,High,Low,Senior,Low,'Medium Sales'
Bottoms,Wrangler,Dress,XXL,Blue,Summer,Medium,High,Low,Teen,Low,'Medium Sales'
Athleisure,Adidas,Shorts,XXL,Pink,Winter,Medium,Medium,Medium,Teen,Medium,'Medium Sales'
Bottoms,Zara,Leggings,XL,Green,All-Season,Medium,Medium,Low,Senior,Low,'Medium Sales'
Athleisure,Uniqlo,Jeans,XXL,Orange,All-Season,Medium,Medium,Low,Adult,Medium,'Medium Sales'
Tops,Levi’s,'Formal Shirt',XL,Pink,Winter,Medium,Medium,High,Elder,Medium,'Medium Sales'
Tops,GAP,'Track Pants',L,Green,Winter,Medium,High,High,Senior,High,'Medium Sales'
Bottoms,Levi’s,Hoodie,XL,Pink,All-Season,Medium,Medium,Low,Teen,Medium,'Medium Sales'
Athleisure,Adidas,Jumpsuit,XXL,Pink,All-Season,Medium,High,Low,Senior,Low,'Medium Sales'
Bottoms,'Calvin Klein',Kurta,M,Blue,All-Season,Medium,Medium,High,Teen,Medium,'Medium Sales'
Outerwear,Balenciaga,'Polo Shirt',L,Purple,All-Season,Medium,Medium,Medium,Senior,Medium,'Medium Sales'
Bottoms,H&M,'Polo Shirt',XXL,Pink,All-Season,Medium,High,Medium,Elder,Medium,'Medium Sales'
Tops,GAP,'Track Pants',XXL,White,All-Season,Medium,High,High,Senior,High,'Medium Sales'
Outerwear,Zara,'Casual Shirt',L,Blue,Winter,Medium,Medium,Medium,Teen,Low,'Medium Sales'
'Traditional Wear',Adidas,T-Shirt,S,Pink,Summer,Low,Medium,Low,Senior,Medium,'Medium Sales'
Athleisure,'Under Armour',Skirt,M,Green,Summer,Medium,High,Medium,Elder,Medium,'Medium Sales'
Tops,'Under Armour',Blazer,XL,White,All-Season,Medium,Medium,Low,Elder,Medium,'Medium Sales'
Tops,H&M,Hoodie,M,Orange,All-Season,Medium,Medium,Medium,Teen,Medium,'Medium Sales'
Athleisure,Reebok,Hoodie,L,Red,Summer,Medium,Medium,High,Adult,High,'Medium Sales'
Athleisure,GAP,Sweatshirt,L,Black,Winter,Medium,High,High,Senior,Low,'Medium Sales'
Bottoms,Nike,Sweatshirt,S,Pink,All-Season,Medium,High,Medium,Elder,Low,'Medium Sales'
'Traditional Wear',Balenciaga,Trousers,L,Orange,Winter,Medium,High,Low,Senior,High,'Medium Sales'
Outerwear,Adidas,Jumpsuit,S,Black,Winter,Low,High,High,Senior,Medium,'Medium Sales'
Tops,Reebok,'Casual Shirt',M,Orange,Winter,Medium,Medium,Medium,Senior,Medium,'Medium Sales'
Bottoms,Levi’s,Kurta,XL,White,Summer,Medium,High,High,Elder,High,'Medium Sales'
'Traditional Wear',Versace,T-Shirt,XL,Yellow,Summer,Low,Medium,Medium,Teen,Medium,'Medium Sales'
Athleisure,'Ralph Lauren',Kurta,M,Pink,All-Season,Medium,Medium,Medium,Elder,High,'Medium Sales'
Bottoms,Zara,Jumpsuit,XXL,Pink,Winter,Medium,Medium,Medium,Elder,Low,'Medium Sales'
'Traditional Wear',Balenciaga,Palazzo,S,Blue,Summer,Medium,Medium,High,Elder,High,'Medium Sales'
'Traditional Wear',GAP,Saree,S,Yellow,Winter,Medium,High,Low,Senior,Low,'Medium Sales'
'Traditional Wear',H&M,Shorts,XL,Blue,Summer,Medium,Medium,Low,Teen,High,'Medium Sales'
Bottoms,'Ralph Lauren',Skirt,S,Black,Winter,Medium,High,High,Teen,High,'Medium Sales'
Bottoms,Levi’s,Jacket,XL,Yellow,All-Season,Medium,Medium,Medium,Teen,Medium,'Medium Sales'
Tops,'Ralph Lauren','Track Pants',M,White,Winter,Medium,Medium,Low,Elder,High,'Medium Sales'
'Traditional Wear',Diesel,Jacket,XXL,Red,All-Season,Low,Medium,Low,Adult,High,'Medium Sales'
Outerwear,Nike,Trousers,S,White,Summer,Medium,High,High,Senior,Low,'Medium Sales'
Outerwear,Versace,Jeans,XXL,Yellow,Winter,Medium,High,Low,Teen,High,'Medium Sales'
Tops,Balenciaga,Tops,S,Red,Summer,Medium,High,Low,Adult,High,'Medium Sales'
Outerwear,Gucci,T-Shirt,L,Red,Winter,Medium,High,Medium,Elder,Medium,'Medium Sales'
Tops,Puma,Sweatshirt,L,White,All-Season,Medium,Medium,Medium,Adult,Medium,'Medium Sales'
Athleisure,Diesel,Dress,L,Green,Winter,Medium,Medium,Low,Elder,High,'Medium Sales'
'Traditional Wear',Gucci,Trousers,L,Purple,Winter,High,Medium,High,Elder,Medium,'Medium Sales'
'Traditional Wear',Versace,T-Shirt,M,Purple,Summer,Medium,High,Low,Elder,Low,'Medium Sales'
Outerwear,Versace,'Track Pants',M,Green,Winter,Medium,Medium,Medium,Senior,Low,'Medium Sales'
'Traditional Wear',Puma,Tops,XL,Purple,Winter,Medium,Medium,Medium,Teen,Medium,'Medium Sales'
'Traditional Wear',GAP,Jeans,S,Purple,All-Season,Medium,Medium,Medium,Elder,High,'Medium Sales'
Athleisure,'Under Armour',Palazzo,XL,Green,Winter,Medium,Medium,Low,Senior,High,'Medium Sales'
'Traditional Wear',Versace,Jeans,XXL,Green,All-Season,Low,Medium,High,Elder,High,'Medium Sales'
Tops,H&M,Dress,S,Black,Summer,Medium,High,Low,Senior,Medium,'Medium Sales'
Athleisure,Reebok,Blazer,L,White,All-Season,Medium,Medium,High,Senior,Medium,'Medium Sales'
Outerwear,'Calvin Klein',Dress,XXL,Black,All-Season,Medium,High,High,Senior,Low,'Medium Sales'
'Traditional Wear',Versace,'Track Pants',L,Red,Winter,Medium,Medium,Low,Teen,Medium,'Medium Sales'
'Traditional Wear',Versace,Hoodie,M,Pink,All-Season,Medium,Medium,Medium,Elder,High,'Medium Sales'
Bottoms,Puma,Dress,S,White,All-Season,Medium,High,Medium,Adult,Medium,'Medium Sales'
Athleisure,Adidas,Sweatshirt,L,Red,Summer,High,High,Medium,Adult,Medium,'Medium Sales'
Bottoms,Balenciaga,'Casual Shirt',M,Green,Summer,Medium,High,High,Elder,Medium,'Medium Sales'
Tops,'Tommy Hilfiger',Palazzo,L,Blue,All-Season,Medium,High,High,Teen,Low,'Medium Sales'
'Traditional Wear',Levi’s,Dress,XL,Black,Winter,Medium,Medium,Low,Teen,High,'Medium Sales'
Outerwear,Diesel,Leggings,L,Purple,Winter,Medium,Medium,Medium,Senior,Medium,'Medium Sales'
'Traditional Wear',Zara,Hoodie,XL,Green,Summer,Medium,Medium,High,Elder,High,'Medium Sales'
Athleisure,Levi’s,Palazzo,XL,Black,Summer,Medium,Medium,Low,Adult,Low,'Medium Sales'
Bottoms,Puma,Jacket,XXL,Green,Summer,Medium,Medium,High,Senior,Medium,'Medium Sales'
Athleisure,GAP,Shorts,XXL,Yellow,Winter,Medium,High,Medium,Elder,Low,'Medium Sales'
Bottoms,Adidas,Dress,M,Green,All-Season,Medium,High,Medium,Teen,Medium,'Medium Sales'
Tops,Versace,Jumpsuit,S,Black,Winter,Medium,Low,Medium,Teen,High,'Medium Sales'
'Traditional Wear',Nike,T-Shirt,XXL,Black,All-Season,Medium,Medium,Medium,Senior,High,'Medium Sales'
'Traditional Wear',Puma,Blazer,XL,Purple,Winter,Medium,High,Low,Elder,High,'Medium Sales'
Tops,Uniqlo,Jumpsuit,M,Blue,All-Season,High,Medium,Medium,Adult,Medium,'Medium Sales'
Bottoms,'Forever 21',T-Shirt,M,Pink,Summer,Medium,High,Medium,Teen,Medium,'Medium Sales'
Bottoms,Diesel,'Casual Shirt',XL,White,All-Season,Medium,High,Medium,Adult,High,'Medium Sales'
Bottoms,GAP,Jumpsuit,L,Blue,Winter,Medium,Medium,Low,Elder,Medium,'Medium Sales'
'Traditional Wear',Nike,Jacket,S,Purple,Summer,Medium,High,Medium,Elder,Low,'Medium Sales'
'Traditional Wear',Gucci,Tops,XL,Black,Summer,Medium,Medium,High,Senior,Medium,'Medium Sales'
Outerwear,Puma,Palazzo,XL,Yellow,All-Season,Medium,Medium,High,Teen,High,'Medium Sales'
Tops,'Under Armour',Blazer,L,Red,Winter,Medium,High,High,Elder,Medium,'Medium Sales'
'Traditional Wear',Wrangler,Trousers,XL,Purple,Summer,Medium,High,Low,Elder,High,'Medium Sales'
Outerwear,'Tommy Hilfiger',Trousers,S,Blue,All-Season,Medium,Medium,High,Senior,Medium,'Medium Sales'
'Traditional Wear',Balenciaga,Palazzo,XXL,Orange,All-Season,Medium,Medium,High,Senior,Low,'Medium Sales'
Tops,GAP,Leggings,S,Yellow,Summer,Medium,High,High,Adult,High,'Medium Sales'
'Traditional Wear',Balenciaga,Sweatshirt,XXL,Green,All-Season,Medium,Medium,Medium,Adult,Medium,'Medium Sales'
Bottoms,'Calvin Klein',Trousers,L,Green,Winter,Medium,High,Medium,Adult,Medium,'Medium Sales'
'Traditional Wear','Ralph Lauren',Trousers,L,Blue,Winter,Medium,Medium,Medium,Teen,Low,'Medium Sales'
Tops,Versace,Trousers,XL,Green,Winter,Medium,Medium,Low,Teen,Low,'Medium Sales'
Outerwear,'Ralph Lauren',T-Shirt,L,Pink,Summer,Medium,High,Low,Teen,Low,'Medium Sales'
Bottoms,'Calvin Klein',Shorts,XL,Pink,All-Season,Medium,Medium,High,Elder,Medium,'Medium Sales'
Bottoms,'Louis Vuitton',Jeans,M,Black,Winter,Medium,Medium,Medium,Teen,Low,'Medium Sales'
Athleisure,GAP,'Track Pants',L,Yellow,Winter,Medium,Medium,High,Adult,High,'Medium Sales'
Tops,Balenciaga,'Formal Shirt',M,Blue,Summer,Medium,High,High,Senior,Medium,'Medium Sales'
Bottoms,Versace,'Formal Shirt',L,Green,Summer,Medium,High,High,Adult,High,'Medium Sales'
Athleisure,'Calvin Klein',Kurta,XL,Red,Winter,High,High,Low,Senior,High,'Medium Sales'
Outerwear,Versace,Jumpsuit,S,Purple,All-Season,Medium,Medium,Medium,Adult,Medium,'Medium Sales'
Bottoms,Diesel,Leggings,S,White,Summer,Medium,High,Low,Elder,Medium,'Medium Sales'
Athleisure,H&M,Trousers,S,Pink,All-Season,Low,High,Medium,Senior,Low,'Medium Sales'
Outerwear,'Ralph Lauren',T-Shirt,XL,Red,Summer,Medium,High,Medium,Adult,High,'Medium Sales'
'Traditional Wear','Tommy Hilfiger',Trousers,XXL,Blue,Summer,Medium,Medium,High,Teen,High,'Medium Sales'
Outerwear,Wrangler,'Polo Shirt',L,Red,All-Season,Low,Medium,High,Adult,Medium,'Medium Sales'
'Traditional Wear',Reebok,Jumpsuit,XXL,Red,Summer,Medium,High,Medium,Elder,Low,'Medium Sales'
Tops,H&M,Hoodie,M,Orange,All-Season,Medium,Medium,Medium,Teen,Medium,'Medium Sales'
Bottoms,Diesel,Palazzo,M,Orange,Summer,Medium,Medium,Low,Teen,Medium,'Medium Sales'
Bottoms,Adidas,Saree,S,Orange,All-Season,Medium,High,Low,Senior,High,'Medium Sales'
Outerwear,Uniqlo,Kurta,XL,Pink,Winter,Medium,Medium,Low,Adult,Low,'Medium Sales'
Athleisure,Puma,Dress,L,White,Summer,Medium,Medium,Medium,Adult,Low,'Medium Sales'
'Traditional Wear',Wrangler,Hoodie,L,Red,Winter,Medium,Medium,Medium,Adult,Medium,'Medium Sales'
Outerwear,Zara,Shorts,S,Blue,All-Season,Medium,Medium,High,Elder,High,'Medium Sales'
Tops,Puma,'Casual Shirt',XXL,Pink,Summer,Medium,Medium,High,Senior,Low,'Medium Sales'
Tops,Adidas,Dress,M,Blue,Winter,Medium,Medium,Low,Senior,Low,'Medium Sales'
'Traditional Wear',Gucci,Jumpsuit,XXL,Yellow,Summer,Medium,High,Medium,Elder,High,'Medium Sales'
'Traditional Wear',Levi’s,'Casual Shirt',S,White,Winter,Medium,Medium,Low,Senior,Medium,'Medium Sales'
Outerwear,'Forever 21',Jumpsuit,XXL,Orange,Winter,Low,Medium,High,Senior,High,'Medium Sales'
Outerwear,Diesel,Dress,S,Green,Winter,Medium,Medium,Low,Senior,High,'Medium Sales'
Tops,'Forever 21',Sweatshirt,L,Orange,All-Season,Medium,High,Low,Senior,High,'Medium Sales'
'Traditional Wear',Nike,'Casual Shirt',M,Yellow,Winter,Medium,Medium,High,Teen,Low,'Medium Sales'
'Traditional Wear','Tommy Hilfiger',Sweatshirt,XXL,Orange,All-Season,Medium,Medium,High,Teen,High,'Medium Sales'
Athleisure,Gucci,Trousers,M,White,Winter,Low,Medium,Medium,Senior,Medium,'Medium Sales'
Athleisure,'Louis Vuitton',Blazer,S,Black,Summer,Medium,High,High,Adult,High,'Medium Sales'
Bottoms,Levi’s,Palazzo,XXL,Purple,Summer,Medium,Medium,Medium,Senior,Medium,'Medium Sales'
Bottoms,Gucci,Palazzo,S,Purple,All-Season,Medium,Medium,Low,Elder,High,'Medium Sales'
'Traditional Wear',Uniqlo,Jeans,XXL,Yellow,All-Season,Medium,'Very High',Low,Adult,High,'Medium Sales'
Athleisure,Gucci,Blazer,XL,Orange,All-Season,Medium,Low,High,Elder,Low,'Medium Sales'
Outerwear,Nike,Jeans,XL,Pink,All-Season,Medium,High,Medium,Teen,High,'Medium Sales'
Tops,'Calvin Klein',Tops,S,Orange,All-Season,Medium,High,Low,Adult,Medium,'Medium Sales'
Outerwear,'Forever 21',Leggings,S,Red,Summer,Medium,Medium,Medium,Teen,High,'Medium Sales'
Athleisure,'Calvin Klein',Jacket,L,Red,Winter,Medium,'Very High',Low,Senior,Low,'Medium Sales'
Athleisure,Uniqlo,'Polo Shirt',M,Pink,Summer,Medium,Medium,High,Senior,High,'Medium Sales'
Bottoms,GAP,'Track Pants',L,Yellow,All-Season,Low,Medium,Low,Adult,Medium,'Medium Sales'
Bottoms,GAP,Kurta,L,Purple,Summer,Medium,Medium,Medium,Elder,High,'Medium Sales'
Athleisure,Diesel,Skirt,S,White,Summer,Medium,Medium,High,Senior,High,'Medium Sales'
Bottoms,Adidas,T-Shirt,XXL,Red,All-Season,Medium,Medium,Medium,Teen,Medium,'Medium Sales'
Athleisure,'Forever 21',Dress,XL,White,All-Season,Medium,Low,Medium,Senior,High,'Medium Sales'
'Traditional Wear','Louis Vuitton',Jumpsuit,M,Green,Winter,Medium,High,Medium,Elder,Medium,'Medium Sales'
Bottoms,H&M,Palazzo,XXL,Blue,Winter,Medium,Medium,Medium,Senior,Low,'Medium Sales'
Athleisure,Levi’s,Hoodie,S,Pink,All-Season,High,'Very High',Medium,Senior,Medium,'Medium Sales'
Outerwear,Adidas,Saree,XXL,Pink,All-Season,Medium,Medium,Low,Adult,High,'Medium Sales'
Tops,'Tommy Hilfiger',Palazzo,S,Orange,Winter,Medium,High,Medium,Adult,Low,'Medium Sales'
Outerwear,Adidas,Sweatshirt,XL,White,Winter,Medium,Medium,Medium,Elder,Medium,'Medium Sales'
Bottoms,H&M,Leggings,M,Black,Winter,Medium,High,Medium,Senior,Medium,'Medium Sales'
'Traditional Wear',Puma,Palazzo,M,Blue,Summer,Medium,High,Low,Adult,High,'Medium Sales'
'Traditional Wear',Levi’s,Jeans,S,Pink,Winter,Medium,High,High,Senior,High,'Medium Sales'
Tops,Gucci,Jumpsuit,M,Orange,Winter,Medium,Medium,Low,Adult,Low,'Medium Sales'
Athleisure,Adidas,Trousers,M,Black,Summer,High,Medium,Medium,Teen,Low,'Medium Sales'
Athleisure,Uniqlo,Dress,XXL,Red,Winter,Low,Medium,Medium,Senior,Medium,'Medium Sales'
Outerwear,GAP,Sweatshirt,L,Green,Summer,Low,High,Medium,Adult,Medium,'Medium Sales'
Tops,Balenciaga,Sweatshirt,XL,Yellow,All-Season,Medium,High,High,Senior,High,'Medium Sales'
Bottoms,H&M,Jacket,XXL,Green,Summer,High,Medium,Low,Teen,High,'Medium Sales'
Outerwear,H&M,Jacket,XL,White,All-Season,Medium,Medium,Low,Teen,Medium,'Medium Sales'
Bottoms,Gucci,Jeans,M,Red,Winter,Medium,Medium,Low,Elder,Low,'Medium Sales'
Tops,'Louis Vuitton','Casual Shirt',M,Purple,Winter,Medium,High,Medium,Senior,Medium,'Medium Sales'
Bottoms,Balenciaga,Palazzo,XXL,Orange,Summer,Medium,High,Low,Teen,Medium,'Medium Sales'
Bottoms,Nike,'Formal Shirt',L,Green,Winter,Medium,Medium,Medium,Adult,Medium,'Medium Sales'
Bottoms,Levi’s,Skirt,XXL,Red,Winter,Low,High,Low,Senior,High,'Medium Sales'
Tops,Adidas,Jacket,M,Yellow,All-Season,Medium,High,Low,Adult,High,'Medium Sales'
Tops,Wrangler,'Track Pants',XL,Yellow,Winter,Medium,High,Medium,Adult,Medium,'Medium Sales'
Bottoms,H&M,Tops,L,Purple,All-Season,Medium,High,Medium,Elder,High,'Medium Sales'
'Traditional Wear',Reebok,Dress,S,Orange,All-Season,Medium,High,Low,Teen,High,'Medium Sales'
Outerwear,'Louis Vuitton','Casual Shirt',M,Blue,Winter,Medium,High,Medium,Elder,Low,'Medium Sales'
Bottoms,'Ralph Lauren',Saree,XXL,Black,Summer,Medium,Medium,Medium,Adult,Low,'Medium Sales'
Athleisure,Reebok,'Track Pants',M,Purple,All-Season,Medium,Medium,Low,Adult,Low,'Medium Sales'
Bottoms,'Ralph Lauren',Leggings,S,White,Summer,Medium,High,High,Elder,High,'Medium Sales'
Athleisure,Wrangler,'Track Pants',M,Black,Winter,Medium,Medium,High,Elder,Medium,'Medium Sales'
Outerwear,GAP,'Formal Shirt',S,Green,All-Season,Medium,Medium,High,Senior,Medium,'Medium Sales'
'Traditional Wear',Gucci,Jacket,M,Purple,All-Season,Medium,High,Low,Senior,Medium,'Medium Sales'
Outerwear,Diesel,Trousers,XL,Blue,All-Season,Medium,Medium,High,Elder,Low,'Medium Sales'
'Traditional Wear','Forever 21',Leggings,L,Orange,Winter,Medium,Medium,High,Teen,Low,'Medium Sales'
Bottoms,Puma,Saree,XXL,Yellow,All-Season,Medium,High,Medium,Senior,Low,'Medium Sales'
Outerwear,H&M,'Casual Shirt',S,White,All-Season,Medium,'Very High',Low,Adult,High,'Medium Sales'
